record_id,dataset_version,record_status,last_validated,Tourist ID,Age,Age_Group,current_site,Site Name,Sites Visited,city,country,Continent,region,Interests,Number_of_Interests,Accessibility,Preferred Tour Duration,Tour Duration,matched_destination,Type,Best Season,UNESCO Site,avg_cost_usd,Cost_Category,budget_level,Tourist Rating,Satisfaction,Avg Rating,Recommendation Accuracy,VR Experience Quality,culture,adventure,nature,beaches,nightlife,cuisine,wellness,urban,seclusion,overall_experience_score,yearly_avg_temp,climate_classification,Popularity_Category,Route ID,System Response Time
REC-03843-baaadf4e-007702,v1.0,active,2026-01-31,3843,59,55+,Colosseum,Eiffel Tower,"['Colosseum', 'Machu Picchu']",Rome,Italy,,europe,"['History', 'Cultural']",2,False,7,3,,,,,372.0148206753129,,Mid-range,3.9,4,,97,4.3,5.0,3.0,3.0,2.0,4.0,5.0,3.0,5.0,2.0,3.555555555555556,16.633333333333333,Temperate,,3843000,1.64
REC-03843-cbbc03fb-007703,v1.0,active,2026-01-31,3843,59,55+,Machu Picchu,Eiffel Tower,"['Colosseum', 'Machu Picchu']",Cusco,Peru,,,"['History', 'Cultural']",2,False,7,3,,,,,372.0148206753129,,,3.9,4,,97,4.3,,,,,,,,,,,,,,3843000,1.64
REC-03844-6e5a907e-007704,v1.0,active,2026-01-31,3844,53,46-55,Eiffel Tower,Taj Mahal,"['Eiffel Tower', 'Taj Mahal', 'Machu Picchu']",Paris,France,,europe,"['Art', 'History']",2,False,4,7,,,,,150.0,,Luxury,3.9,4,,87,4.4,5.0,2.0,3.0,1.0,5.0,5.0,4.0,5.0,2.0,3.555555555555556,13.266666666666666,Temperate,,3844000,2.88
REC-03844-3e801283-007705,v1.0,active,2026-01-31,3844,53,46-55,Taj Mahal,Taj Mahal,"['Eiffel Tower', 'Taj Mahal', 'Machu Picchu']",Agra,India,,,"['Art', 'History']",2,False,4,7,,,,,150.0,,,3.9,4,,87,4.4,,,,,,,,,,,,,,3844000,2.88
REC-03844-cbbc03fb-007706,v1.0,active,2026-01-31,3844,53,46-55,Machu Picchu,Taj Mahal,"['Eiffel Tower', 'Taj Mahal', 'Machu Picchu']",Cusco,Peru,,,"['Art', 'History']",2,False,4,7,,,,,150.0,,,3.9,4,,87,4.4,,,,,,,,,,,,,,3844000,2.88
REC-03845-6e5a907e-007707,v1.0,active,2026-01-31,3845,26,26-35,Eiffel Tower,Colosseum,['Eiffel Tower'],Paris,France,,europe,['Cultural'],1,False,5,3,,,,,119.53814501072594,,Luxury,3.7,4,,87,4.4,5.0,2.0,3.0,1.0,5.0,5.0,4.0,5.0,2.0,3.555555555555556,13.266666666666666,Temperate,,3845000,4.89
REC-03846-6e5a907e-007708,v1.0,active,2026-01-31,3846,58,55+,Eiffel Tower,Colosseum,"['Eiffel Tower', 'Colosseum']",Paris,France,,europe,['History'],1,True,7,5,,,,,118.22164636712456,,Luxury,3.3,3,,85,4.4,5.0,2.0,3.0,1.0,5.0,5.0,4.0,5.0,2.0,3.555555555555556,13.266666666666666,Temperate,,3846000,1.86
REC-03846-baaadf4e-007709,v1.0,active,2026-01-31,3846,58,55+,Colosseum,Colosseum,"['Eiffel Tower', 'Colosseum']",Rome,Italy,,europe,['History'],1,True,7,5,,,,,118.22164636712456,,Mid-range,3.3,3,,85,4.4,5.0,3.0,3.0,2.0,4.0,5.0,3.0,5.0,2.0,3.555555555555556,16.633333333333333,Temperate,,3846000,1.86
REC-03847-3e801283-007710,v1.0,active,2026-01-31,3847,65,55+,Taj Mahal,Taj Mahal,"['Taj Mahal', 'Machu Picchu']",Agra,India,,,"['Architecture', 'History']",2,True,7,3,,,,,150.0,,,1.8,3,,100,4.3,,,,,,,,,,,,,,3847000,2.5
REC-03847-cbbc03fb-007711,v1.0,active,2026-01-31,3847,65,55+,Machu Picchu,Taj Mahal,"['Taj Mahal', 'Machu Picchu']",Cusco,Peru,,,"['Architecture', 'History']",2,True,7,3,,,,,150.0,,,1.8,3,,100,4.3,,,,,,,,,,,,,,3847000,2.5
REC-03848-baaadf4e-007712,v1.0,active,2026-01-31,3848,26,26-35,Colosseum,Eiffel Tower,"['Colosseum', 'Eiffel Tower', 'Taj Mahal']",Rome,Italy,,europe,"['Art', 'Architecture', 'History']",3,False,8,6,,,,,360.5570318390263,,Mid-range,4.7,5,,93,4.4,5.0,3.0,3.0,2.0,4.0,5.0,3.0,5.0,2.0,3.555555555555556,16.633333333333333,Temperate,,3848000,3.89
REC-03848-6e5a907e-007713,v1.0,active,2026-01-31,3848,26,26-35,Eiffel Tower,Eiffel Tower,"['Colosseum', 'Eiffel Tower', 'Taj Mahal']",Paris,France,,europe,"['Art', 'Architecture', 'History']",3,False,8,6,,,,,360.5570318390263,,Luxury,4.7,5,,93,4.4,5.0,2.0,3.0,1.0,5.0,5.0,4.0,5.0,2.0,3.555555555555556,13.266666666666666,Temperate,,3848000,3.89
REC-03848-3e801283-007714,v1.0,active,2026-01-31,3848,26,26-35,Taj Mahal,Eiffel Tower,"['Colosseum', 'Eiffel Tower', 'Taj Mahal']",Agra,India,,,"['Art', 'Architecture', 'History']",3,False,8,6,,,,,360.5570318390263,,,4.7,5,,93,4.4,,,,,,,,,,,,,,3848000,3.89
REC-03849-6e5a907e-007715,v1.0,active,2026-01-31,3849,27,26-35,Eiffel Tower,Eiffel Tower,"['Eiffel Tower', 'Colosseum']",Paris,France,,europe,"['Nature', 'Architecture', 'Art']",3,True,7,3,,,,,342.69784903847426,,Luxury,3.8,4,,99,4.7,5.0,2.0,3.0,1.0,5.0,5.0,4.0,5.0,2.0,3.555555555555556,13.266666666666666,Temperate,,3849000,2.74
REC-03849-baaadf4e-007716,v1.0,active,2026-01-31,3849,27,26-35,Colosseum,Eiffel Tower,"['Eiffel Tower', 'Colosseum']",Rome,Italy,,europe,"['Nature', 'Architecture', 'Art']",3,True,7,3,,,,,342.69784903847426,,Mid-range,3.8,4,,99,4.7,5.0,3.0,3.0,2.0,4.0,5.0,3.0,5.0,2.0,3.555555555555556,16.633333333333333,Temperate,,3849000,2.74
REC-03850-a40279d9-007717,v1.0,active,2026-01-31,3850,40,36-45,Great Wall of China,Taj Mahal,['Great Wall of China'],Beijing,China,,asia,['History'],1,False,5,1,,,,,150.0,,Mid-range,3.6,4,,94,4.0,5.0,3.0,3.0,1.0,4.0,5.0,3.0,5.0,2.0,3.4444444444444446,13.475,Temperate,,3850000,4.08
REC-03851-6e5a907e-007718,v1.0,active,2026-01-31,3851,19,18-25,Eiffel Tower,Machu Picchu,"['Eiffel Tower', 'Colosseum', 'Great Wall of China']",Paris,France,,europe,['Art'],1,False,8,6,,,,,150.0,,Luxury,3.4,3,,91,4.4,5.0,2.0,3.0,1.0,5.0,5.0,4.0,5.0,2.0,3.555555555555556,13.266666666666666,Temperate,,3851000,2.31
REC-03851-baaadf4e-007719,v1.0,active,2026-01-31,3851,19,18-25,Colosseum,Machu Picchu,"['Eiffel Tower', 'Colosseum', 'Great Wall of China']",Rome,Italy,,europe,['Art'],1,False,8,6,,,,,150.0,,Mid-range,3.4,3,,91,4.4,5.0,3.0,3.0,2.0,4.0,5.0,3.0,5.0,2.0,3.555555555555556,16.633333333333333,Temperate,,3851000,2.31
REC-03851-a40279d9-007720,v1.0,active,2026-01-31,3851,19,18-25,Great Wall of China,Machu Picchu,"['Eiffel Tower', 'Colosseum', 'Great Wall of China']",Beijing,China,,asia,['Art'],1,False,8,6,,,,,150.0,,Mid-range,3.4,3,,91,4.4,5.0,3.0,3.0,1.0,4.0,5.0,3.0,5.0,2.0,3.4444444444444446,13.475,Temperate,,3851000,2.31
REC-03852-3e801283-007721,v1.0,active,2026-01-31,3852,60,55+,Taj Mahal,Eiffel Tower,"['Taj Mahal', 'Colosseum', 'Eiffel Tower']",Agra,India,,,"['Architecture', 'Art', 'Cultural']",3,True,6,5,,,,,370.9867842150428,,,3.9,4,,89,4.9,,,,,,,,,,,,,,3852000,4.57
REC-03852-baaadf4e-007722,v1.0,active,2026-01-31,3852,60,55+,Colosseum,Eiffel Tower,"['Taj Mahal', 'Colosseum', 'Eiffel Tower']",Rome,Italy,,europe,"['Architecture', 'Art', 'Cultural']",3,True,6,5,,,,,370.9867842150428,,Mid-range,3.9,4,,89,4.9,5.0,3.0,3.0,2.0,4.0,5.0,3.0,5.0,2.0,3.555555555555556,16.633333333333333,Temperate,,3852000,4.57
REC-03852-6e5a907e-007723,v1.0,active,2026-01-31,3852,60,55+,Eiffel Tower,Eiffel Tower,"['Taj Mahal', 'Colosseum', 'Eiffel Tower']",Paris,France,,europe,"['Architecture', 'Art', 'Cultural']",3,True,6,5,,,,,370.9867842150428,,Luxury,3.9,4,,89,4.9,5.0,2.0,3.0,1.0,5.0,5.0,4.0,5.0,2.0,3.555555555555556,13.266666666666666,Temperate,,3852000,4.57
REC-03853-cbbc03fb-007724,v1.0,active,2026-01-31,3853,65,55+,Machu Picchu,Taj Mahal,"['Machu Picchu', 'Great Wall of China', 'Eiffel Tower']",Cusco,Peru,,,['Nature'],1,True,8,7,,,,,150.0,,,3.7,4,,87,4.9,,,,,,,,,,,,,,3853000,1.55
REC-03853-a40279d9-007725,v1.0,active,2026-01-31,3853,65,55+,Great Wall of China,Taj Mahal,"['Machu Picchu', 'Great Wall of China', 'Eiffel Tower']",Beijing,China,,asia,['Nature'],1,True,8,7,,,,,150.0,,Mid-range,3.7,4,,87,4.9,5.0,3.0,3.0,1.0,4.0,5.0,3.0,5.0,2.0,3.4444444444444446,13.475,Temperate,,3853000,1.55
REC-03853-6e5a907e-007726,v1.0,active,2026-01-31,3853,65,55+,Eiffel Tower,Taj Mahal,"['Machu Picchu', 'Great Wall of China', 'Eiffel Tower']",Paris,France,,europe,['Nature'],1,True,8,7,,,,,150.0,,Luxury,3.7,4,,87,4.9,5.0,2.0,3.0,1.0,5.0,5.0,4.0,5.0,2.0,3.555555555555556,13.266666666666666,Temperate,,3853000,1.55
REC-03854-a40279d9-007727,v1.0,active,2026-01-31,3854,33,26-35,Great Wall of China,Eiffel Tower,"['Great Wall of China', 'Taj Mahal', 'Machu Picchu']",Beijing,China,,asia,['Architecture'],1,False,4,6,,,,,344.17743154831714,,Mid-range,4.4,4,,87,4.1,5.0,3.0,3.0,1.0,4.0,5.0,3.0,5.0,2.0,3.4444444444444446,13.475,Temperate,,3854000,1.52
REC-03854-3e801283-007728,v1.0,active,2026-01-31,3854,33,26-35,Taj Mahal,Eiffel Tower,"['Great Wall of China', 'Taj Mahal', 'Machu Picchu']",Agra,India,,,['Architecture'],1,False,4,6,,,,,344.17743154831714,,,4.4,4,,87,4.1,,,,,,,,,,,,,,3854000,1.52
REC-03854-cbbc03fb-007729,v1.0,active,2026-01-31,3854,33,26-35,Machu Picchu,Eiffel Tower,"['Great Wall of China', 'Taj Mahal', 'Machu Picchu']",Cusco,Peru,,,['Architecture'],1,False,4,6,,,,,344.17743154831714,,,4.4,4,,87,4.1,,,,,,,,,,,,,,3854000,1.52
REC-03855-a40279d9-007730,v1.0,active,2026-01-31,3855,69,55+,Great Wall of China,Colosseum,"['Great Wall of China', 'Colosseum']",Beijing,China,,asia,['Art'],1,True,6,3,,,,,186.329322380744,,Mid-range,4.4,4,,87,4.6,5.0,3.0,3.0,1.0,4.0,5.0,3.0,5.0,2.0,3.4444444444444446,13.475,Temperate,,3855000,4.18
REC-03855-baaadf4e-007731,v1.0,active,2026-01-31,3855,69,55+,Colosseum,Colosseum,"['Great Wall of China', 'Colosseum']",Rome,Italy,,europe,['Art'],1,True,6,3,,,,,186.329322380744,,Mid-range,4.4,4,,87,4.6,5.0,3.0,3.0,2.0,4.0,5.0,3.0,5.0,2.0,3.555555555555556,16.633333333333333,Temperate,,3855000,4.18
REC-03856-3e801283-007732,v1.0,active,2026-01-31,3856,44,36-45,Taj Mahal,Machu Picchu,"['Taj Mahal', 'Great Wall of China', 'Machu Picchu']",Agra,India,,,"['Art', 'Nature', 'Architecture']",3,True,6,3,,,,,150.0,,,3.4,3,,97,5.0,,,,,,,,,,,,,,3856000,3.82
REC-03856-a40279d9-007733,v1.0,active,2026-01-31,3856,44,36-45,Great Wall of China,Machu Picchu,"['Taj Mahal', 'Great Wall of China', 'Machu Picchu']",Beijing,China,,asia,"['Art', 'Nature', 'Architecture']",3,True,6,3,,,,,150.0,,Mid-range,3.4,3,,97,5.0,5.0,3.0,3.0,1.0,4.0,5.0,3.0,5.0,2.0,3.4444444444444446,13.475,Temperate,,3856000,3.82
REC-03856-cbbc03fb-007734,v1.0,active,2026-01-31,3856,44,36-45,Machu Picchu,Machu Picchu,"['Taj Mahal', 'Great Wall of China', 'Machu Picchu']",Cusco,Peru,,,"['Art', 'Nature', 'Architecture']",3,True,6,3,,,,,150.0,,,3.4,3,,97,5.0,,,,,,,,,,,,,,3856000,3.82
REC-03857-cbbc03fb-007735,v1.0,active,2026-01-31,3857,67,55+,Machu Picchu,Eiffel Tower,"['Machu Picchu', 'Great Wall of China', 'Colosseum']",Cusco,Peru,,,['Nature'],1,True,7,7,,,,,262.1584704259659,,,3.2,3,,85,4.1,,,,,,,,,,,,,,3857000,4.74
REC-03857-a40279d9-007736,v1.0,active,2026-01-31,3857,67,55+,Great Wall of China,Eiffel Tower,"['Machu Picchu', 'Great Wall of China', 'Colosseum']",Beijing,China,,asia,['Nature'],1,True,7,7,,,,,262.1584704259659,,Mid-range,3.2,3,,85,4.1,5.0,3.0,3.0,1.0,4.0,5.0,3.0,5.0,2.0,3.4444444444444446,13.475,Temperate,,3857000,4.74
REC-03857-baaadf4e-007737,v1.0,active,2026-01-31,3857,67,55+,Colosseum,Eiffel Tower,"['Machu Picchu', 'Great Wall of China', 'Colosseum']",Rome,Italy,,europe,['Nature'],1,True,7,7,,,,,262.1584704259659,,Mid-range,3.2,3,,85,4.1,5.0,3.0,3.0,2.0,4.0,5.0,3.0,5.0,2.0,3.555555555555556,16.633333333333333,Temperate,,3857000,4.74
REC-03858-6e5a907e-007738,v1.0,active,2026-01-31,3858,64,55+,Eiffel Tower,Taj Mahal,"['Eiffel Tower', 'Taj Mahal', 'Great Wall of China']",Paris,France,,europe,"['Cultural', 'Nature']",2,True,3,9,,,,,150.0,,Luxury,4.8,5,,86,4.9,5.0,2.0,3.0,1.0,5.0,5.0,4.0,5.0,2.0,3.555555555555556,13.266666666666666,Temperate,,3858000,4.44
REC-03858-3e801283-007739,v1.0,active,2026-01-31,3858,64,55+,Taj Mahal,Taj Mahal,"['Eiffel Tower', 'Taj Mahal', 'Great Wall of China']",Agra,India,,,"['Cultural', 'Nature']",2,True,3,9,,,,,150.0,,,4.8,5,,86,4.9,,,,,,,,,,,,,,3858000,4.44
REC-03858-a40279d9-007740,v1.0,active,2026-01-31,3858,64,55+,Great Wall of China,Taj Mahal,"['Eiffel Tower', 'Taj Mahal', 'Great Wall of China']",Beijing,China,,asia,"['Cultural', 'Nature']",2,True,3,9,,,,,150.0,,Mid-range,4.8,5,,86,4.9,5.0,3.0,3.0,1.0,4.0,5.0,3.0,5.0,2.0,3.4444444444444446,13.475,Temperate,,3858000,4.44
REC-03859-a40279d9-007741,v1.0,active,2026-01-31,3859,30,26-35,Great Wall of China,Great Wall of China,"['Great Wall of China', 'Machu Picchu', 'Colosseum']",Beijing,China,,asia,"['Cultural', 'Art']",2,False,3,7,,,,,124.23242886040404,,Mid-range,3.7,4,,92,4.7,5.0,3.0,3.0,1.0,4.0,5.0,3.0,5.0,2.0,3.4444444444444446,13.475,Temperate,,3859000,3.54
REC-03859-cbbc03fb-007742,v1.0,active,2026-01-31,3859,30,26-35,Machu Picchu,Great Wall of China,"['Great Wall of China', 'Machu Picchu', 'Colosseum']",Cusco,Peru,,,"['Cultural', 'Art']",2,False,3,7,,,,,124.23242886040404,,,3.7,4,,92,4.7,,,,,,,,,,,,,,3859000,3.54
REC-03859-baaadf4e-007743,v1.0,active,2026-01-31,3859,30,26-35,Colosseum,Great Wall of China,"['Great Wall of China', 'Machu Picchu', 'Colosseum']",Rome,Italy,,europe,"['Cultural', 'Art']",2,False,3,7,,,,,124.23242886040404,,Mid-range,3.7,4,,92,4.7,5.0,3.0,3.0,2.0,4.0,5.0,3.0,5.0,2.0,3.555555555555556,16.633333333333333,Temperate,,3859000,3.54
REC-03860-a40279d9-007744,v1.0,active,2026-01-31,3860,36,36-45,Great Wall of China,Colosseum,"['Great Wall of China', 'Eiffel Tower', 'Taj Mahal']",Beijing,China,,asia,"['Cultural', 'Architecture']",2,True,8,6,,,,,196.8062332006095,,Mid-range,1.7,3,,90,4.6,5.0,3.0,3.0,1.0,4.0,5.0,3.0,5.0,2.0,3.4444444444444446,13.475,Temperate,,3860000,3.56
REC-03860-6e5a907e-007745,v1.0,active,2026-01-31,3860,36,36-45,Eiffel Tower,Colosseum,"['Great Wall of China', 'Eiffel Tower', 'Taj Mahal']",Paris,France,,europe,"['Cultural', 'Architecture']",2,True,8,6,,,,,196.8062332006095,,Luxury,1.7,3,,90,4.6,5.0,2.0,3.0,1.0,5.0,5.0,4.0,5.0,2.0,3.555555555555556,13.266666666666666,Temperate,,3860000,3.56
REC-03860-3e801283-007746,v1.0,active,2026-01-31,3860,36,36-45,Taj Mahal,Colosseum,"['Great Wall of China', 'Eiffel Tower', 'Taj Mahal']",Agra,India,,,"['Cultural', 'Architecture']",2,True,8,6,,,,,196.8062332006095,,,1.7,3,,90,4.6,,,,,,,,,,,,,,3860000,3.56
REC-03861-6e5a907e-007747,v1.0,active,2026-01-31,3861,58,55+,Eiffel Tower,Colosseum,['Eiffel Tower'],Paris,France,,europe,"['Cultural', 'Art', 'Nature']",3,False,5,3,,,,,125.0371646733853,,Luxury,4.9,5,,91,4.4,5.0,2.0,3.0,1.0,5.0,5.0,4.0,5.0,2.0,3.555555555555556,13.266666666666666,Temperate,,3861000,1.52
REC-03862-baaadf4e-007748,v1.0,active,2026-01-31,3862,26,26-35,Colosseum,Great Wall of China,"['Colosseum', 'Eiffel Tower', 'Machu Picchu']",Rome,Italy,,europe,['Nature'],1,True,7,9,,,,,176.58734256193094,,Mid-range,3.2,3,,97,4.6,5.0,3.0,3.0,2.0,4.0,5.0,3.0,5.0,2.0,3.555555555555556,16.633333333333333,Temperate,,3862000,3.11
REC-03862-6e5a907e-007749,v1.0,active,2026-01-31,3862,26,26-35,Eiffel Tower,Great Wall of China,"['Colosseum', 'Eiffel Tower', 'Machu Picchu']",Paris,France,,europe,['Nature'],1,True,7,9,,,,,176.58734256193094,,Luxury,3.2,3,,97,4.6,5.0,2.0,3.0,1.0,5.0,5.0,4.0,5.0,2.0,3.555555555555556,13.266666666666666,Temperate,,3862000,3.11
REC-03862-cbbc03fb-007750,v1.0,active,2026-01-31,3862,26,26-35,Machu Picchu,Great Wall of China,"['Colosseum', 'Eiffel Tower', 'Machu Picchu']",Cusco,Peru,,,['Nature'],1,True,7,9,,,,,176.58734256193094,,,3.2,3,,97,4.6,,,,,,,,,,,,,,3862000,3.11
REC-03863-a40279d9-007751,v1.0,active,2026-01-31,3863,64,55+,Great Wall of China,Taj Mahal,"['Great Wall of China', 'Colosseum']",Beijing,China,,asia,['History'],1,True,8,4,,,,,150.0,,Mid-range,1.9,3,,95,4.4,5.0,3.0,3.0,1.0,4.0,5.0,3.0,5.0,2.0,3.4444444444444446,13.475,Temperate,,3863000,2.48
REC-03863-baaadf4e-007752,v1.0,active,2026-01-31,3863,64,55+,Colosseum,Taj Mahal,"['Great Wall of China', 'Colosseum']",Rome,Italy,,europe,['History'],1,True,8,4,,,,,150.0,,Mid-range,1.9,3,,95,4.4,5.0,3.0,3.0,2.0,4.0,5.0,3.0,5.0,2.0,3.555555555555556,16.633333333333333,Temperate,,3863000,2.48
REC-03864-3e801283-007753,v1.0,active,2026-01-31,3864,46,46-55,Taj Mahal,Taj Mahal,['Taj Mahal'],Agra,India,,,['Nature'],1,True,5,3,,,,,150.0,,,1.9,3,,89,4.5,,,,,,,,,,,,,,3864000,1.95
REC-03865-a40279d9-007754,v1.0,active,2026-01-31,3865,24,18-25,Great Wall of China,Eiffel Tower,"['Great Wall of China', 'Machu Picchu', 'Eiffel Tower']",Beijing,China,,asia,"['History', 'Art']",2,True,7,7,,,,,350.06873109910885,,Mid-range,3.6,4,,94,4.6,5.0,3.0,3.0,1.0,4.0,5.0,3.0,5.0,2.0,3.4444444444444446,13.475,Temperate,,3865000,1.78
REC-03865-cbbc03fb-007755,v1.0,active,2026-01-31,3865,24,18-25,Machu Picchu,Eiffel Tower,"['Great Wall of China', 'Machu Picchu', 'Eiffel Tower']",Cusco,Peru,,,"['History', 'Art']",2,True,7,7,,,,,350.06873109910885,,,3.6,4,,94,4.6,,,,,,,,,,,,,,3865000,1.78
REC-03865-6e5a907e-007756,v1.0,active,2026-01-31,3865,24,18-25,Eiffel Tower,Eiffel Tower,"['Great Wall of China', 'Machu Picchu', 'Eiffel Tower']",Paris,France,,europe,"['History', 'Art']",2,True,7,7,,,,,350.06873109910885,,Luxury,3.6,4,,94,4.6,5.0,2.0,3.0,1.0,5.0,5.0,4.0,5.0,2.0,3.555555555555556,13.266666666666666,Temperate,,3865000,1.78
REC-03866-a40279d9-007757,v1.0,active,2026-01-31,3866,66,55+,Great Wall of China,Great Wall of China,['Great Wall of China'],Beijing,China,,asia,['Nature'],1,True,7,3,,,,,106.38731964733202,,Mid-range,3.9,4,,96,4.3,5.0,3.0,3.0,1.0,4.0,5.0,3.0,5.0,2.0,3.4444444444444446,13.475,Temperate,,3866000,4.71
REC-03867-3e801283-007758,v1.0,active,2026-01-31,3867,47,46-55,Taj Mahal,Colosseum,"['Taj Mahal', 'Great Wall of China', 'Colosseum']",Agra,India,,,"['Art', 'History', 'Nature']",3,False,7,6,,,,,160.02547793183905,,,1.2,3,,90,4.5,,,,,,,,,,,,,,3867000,3.84
REC-03867-a40279d9-007759,v1.0,active,2026-01-31,3867,47,46-55,Great Wall of China,Colosseum,"['Taj Mahal', 'Great Wall of China', 'Colosseum']",Beijing,China,,asia,"['Art', 'History', 'Nature']",3,False,7,6,,,,,160.02547793183905,,Mid-range,1.2,3,,90,4.5,5.0,3.0,3.0,1.0,4.0,5.0,3.0,5.0,2.0,3.4444444444444446,13.475,Temperate,,3867000,3.84
REC-03867-baaadf4e-007760,v1.0,active,2026-01-31,3867,47,46-55,Colosseum,Colosseum,"['Taj Mahal', 'Great Wall of China', 'Colosseum']",Rome,Italy,,europe,"['Art', 'History', 'Nature']",3,False,7,6,,,,,160.02547793183905,,Mid-range,1.2,3,,90,4.5,5.0,3.0,3.0,2.0,4.0,5.0,3.0,5.0,2.0,3.555555555555556,16.633333333333333,Temperate,,3867000,3.84
REC-03868-a40279d9-007761,v1.0,active,2026-01-31,3868,46,46-55,Great Wall of China,Taj Mahal,['Great Wall of China'],Beijing,China,,asia,"['History', 'Nature']",2,True,3,1,,,,,150.0,,Mid-range,4.8,5,,85,4.4,5.0,3.0,3.0,1.0,4.0,5.0,3.0,5.0,2.0,3.4444444444444446,13.475,Temperate,,3868000,2.37
REC-03869-a40279d9-007762,v1.0,active,2026-01-31,3869,60,55+,Great Wall of China,Eiffel Tower,"['Great Wall of China', 'Taj Mahal', 'Machu Picchu']",Beijing,China,,asia,"['Art', 'Cultural', 'History']",3,True,5,5,,,,,207.18951845661505,,Mid-range,3.9,4,,94,4.9,5.0,3.0,3.0,1.0,4.0,5.0,3.0,5.0,2.0,3.4444444444444446,13.475,Temperate,,3869000,3.38
REC-03869-3e801283-007763,v1.0,active,2026-01-31,3869,60,55+,Taj Mahal,Eiffel Tower,"['Great Wall of China', 'Taj Mahal', 'Machu Picchu']",Agra,India,,,"['Art', 'Cultural', 'History']",3,True,5,5,,,,,207.18951845661505,,,3.9,4,,94,4.9,,,,,,,,,,,,,,3869000,3.38
REC-03869-cbbc03fb-007764,v1.0,active,2026-01-31,3869,60,55+,Machu Picchu,Eiffel Tower,"['Great Wall of China', 'Taj Mahal', 'Machu Picchu']",Cusco,Peru,,,"['Art', 'Cultural', 'History']",3,True,5,5,,,,,207.18951845661505,,,3.9,4,,94,4.9,,,,,,,,,,,,,,3869000,3.38
REC-03870-3e801283-007765,v1.0,active,2026-01-31,3870,58,55+,Taj Mahal,Machu Picchu,['Taj Mahal'],Agra,India,,,"['Art', 'History', 'Cultural']",3,True,6,2,,,,,150.0,,,3.6,4,,95,4.5,,,,,,,,,,,,,,3870000,4.95
REC-03871-6e5a907e-007766,v1.0,active,2026-01-31,3871,62,55+,Eiffel Tower,Eiffel Tower,"['Eiffel Tower', 'Great Wall of China']",Paris,France,,europe,['Architecture'],1,False,6,3,,,,,257.7566917129243,,Luxury,3.9,4,,98,4.6,5.0,2.0,3.0,1.0,5.0,5.0,4.0,5.0,2.0,3.555555555555556,13.266666666666666,Temperate,,3871000,2.98
REC-03871-a40279d9-007767,v1.0,active,2026-01-31,3871,62,55+,Great Wall of China,Eiffel Tower,"['Eiffel Tower', 'Great Wall of China']",Beijing,China,,asia,['Architecture'],1,False,6,3,,,,,257.7566917129243,,Mid-range,3.9,4,,98,4.6,5.0,3.0,3.0,1.0,4.0,5.0,3.0,5.0,2.0,3.4444444444444446,13.475,Temperate,,3871000,2.98
REC-03872-6e5a907e-007768,v1.0,active,2026-01-31,3872,30,26-35,Eiffel Tower,Great Wall of China,['Eiffel Tower'],Paris,France,,europe,"['Cultural', 'Art', 'History']",3,True,6,3,,,,,154.86221486295932,,Luxury,4.6,5,,95,4.4,5.0,2.0,3.0,1.0,5.0,5.0,4.0,5.0,2.0,3.555555555555556,13.266666666666666,Temperate,,3872000,3.76
REC-03873-6e5a907e-007769,v1.0,active,2026-01-31,3873,64,55+,Eiffel Tower,Eiffel Tower,"['Eiffel Tower', 'Great Wall of China', 'Machu Picchu']",Paris,France,,europe,"['Nature', 'Cultural', 'History']",3,False,3,7,,,,,229.49983763762023,,Luxury,2.5,3,,92,4.5,5.0,2.0,3.0,1.0,5.0,5.0,4.0,5.0,2.0,3.555555555555556,13.266666666666666,Temperate,,3873000,4.66
REC-03873-a40279d9-007770,v1.0,active,2026-01-31,3873,64,55+,Great Wall of China,Eiffel Tower,"['Eiffel Tower', 'Great Wall of China', 'Machu Picchu']",Beijing,China,,asia,"['Nature', 'Cultural', 'History']",3,False,3,7,,,,,229.49983763762023,,Mid-range,2.5,3,,92,4.5,5.0,3.0,3.0,1.0,4.0,5.0,3.0,5.0,2.0,3.4444444444444446,13.475,Temperate,,3873000,4.66
REC-03873-cbbc03fb-007771,v1.0,active,2026-01-31,3873,64,55+,Machu Picchu,Eiffel Tower,"['Eiffel Tower', 'Great Wall of China', 'Machu Picchu']",Cusco,Peru,,,"['Nature', 'Cultural', 'History']",3,False,3,7,,,,,229.49983763762023,,,2.5,3,,92,4.5,,,,,,,,,,,,,,3873000,4.66
REC-03874-6e5a907e-007772,v1.0,active,2026-01-31,3874,69,55+,Eiffel Tower,Great Wall of China,"['Eiffel Tower', 'Great Wall of China', 'Colosseum']",Paris,France,,europe,"['Architecture', 'Nature', 'Art']",3,False,4,3,,,,,125.04711822010388,,Luxury,1.5,3,,88,4.0,5.0,2.0,3.0,1.0,5.0,5.0,4.0,5.0,2.0,3.555555555555556,13.266666666666666,Temperate,,3874000,1.8
REC-03874-a40279d9-007773,v1.0,active,2026-01-31,3874,69,55+,Great Wall of China,Great Wall of China,"['Eiffel Tower', 'Great Wall of China', 'Colosseum']",Beijing,China,,asia,"['Architecture', 'Nature', 'Art']",3,False,4,3,,,,,125.04711822010388,,Mid-range,1.5,3,,88,4.0,5.0,3.0,3.0,1.0,4.0,5.0,3.0,5.0,2.0,3.4444444444444446,13.475,Temperate,,3874000,1.8
